"","GupDM_A_11","GupDM_A_15","GupDM_A1","GupDM_A10","GupDM_A12","GupDM_A13","GupDM_A14","GupDM_A2","GupDM_A3","GupDM_A4","GupDM_A5","GupDM_A6","GupDM_A7","GupDM_A8","GupDM_A9","GupDM_HAG","GupDM_HAH","GupDM_HAI","GupDM_HAJ","GupDM_HAK","GupDM_HAL","GupDM_HAM","GupDM_HAN","GupDM_HAO","GupDM_HAP","GupDM_HAR","GupDM_HAT","GupDM_HBR","GupDM_HCL","GupDM_HCM","GupDM_HCN","GupDM_HCO","GupDM_HCP","GupDM_HCQ","GupDM_HCR","GupDM_HCS","GupDM_HCT","GupDM_HCU","GupDM_HCV","GupDM_HCY","GupDM_HDB","GupDM_HDF","GupDM_HP","GupDM_HR","GupDM_HS","GupDM_JA","GupDM_JB","GupDM_JC","GupDM_JD","GupDM_JE","GupDM_JG","GupDM_JH","GupDM_JI","GupDM_JJ","GupDM_JK","GupDM_JL","GupDM_JM","GupDM_JN","GupDM_JO","GupDM_JP"
"FAO-PWY: fatty acid &beta;-oxidation I",0.00037745701,0.00042344832,0.0003775647218,0.000414785557,0.000403414155,0.00044814597,0.00017242243,1.79462e-05,3.12385e-05,0,3.670074e-05,1.11043e-05,0.000375952263,0.00041940656,0.000289080842,1.460194e-05,1.992173e-05,0,0,2.459203e-05,6.9114855e-05,0.0001308628577,1.03215e-05,6.5010605e-05,3.8906488e-05,0,0.00012444496,0,6.88922e-06,8.817479e-05,2.468466e-05,1.012525e-05,8.53417e-05,2.720437e-05,7.32627e-05,2.433206e-05,0.00011275381,0.00026616402,7.72683e-06,5.881876e-05,0,1.734481e-05,1.953402e-05,2.2429e-05,2.277843e-05,0,3.458196e-05,4.578373e-05,0.00011353993,0,0.00016212936,1.546909e-05,9.90466e-05,8.615309e-05,1.97497e-05,0,4.598493e-05,5.630922e-05,8.682885e-05,0.00011363197
"FASYN-ELONG-PWY: fatty acid elongation -- saturated",0.00027569241,0.000506965276,0.000472011985,0.000514513188,0.00064299657,0.000527438895,0.0003430824,6.511826e-05,0.000121113,3.483095e-05,0.00010625922,0,0.00045429244,0.000605150261,0.00049125882,3.07124e-05,0.00016492955,0,5.66067e-05,4.199006e-05,0.00017176912,0.000221702716,0.000164315,0.000263440424,0.00011744203,0,0.00017161279,6.386966e-05,0,0.000113349,6.77031e-05,2.041648e-05,0.0001351813,0.00013707319,0.0001362289,7.25091e-05,0.000184715398,0.0003824291,0,0.000135117,6.35200689e-05,2.834414e-05,0,4.587999e-05,0.00010134923,2.46743e-05,9.67447e-05,0.000178793995,0.0001631626,8.843943e-05,0.0001832381,0.00021378226,0.00024292535,0.000187567794,0.0001548524,8.22773e-05,0.00021244617,0.00017856276,0.00018856187,0.0002105647
"FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)",0.00027071612,0.000435054025,0.000394076164,0.000368849845,0.000456893936,0.000376180771,0.00028490981,6.57922e-05,0.0001340597,2.96123e-05,9.48668e-05,0,0.000379598061,0.000462640886,0.00042708872,1.893129e-05,7.7942e-05,0,6.37663e-05,2.6888e-05,0.000119284281,0.00022069514,0.0001807387,0.000196693673,5.5365764e-05,0,0.00012156769,3.82166e-05,0,8.631544e-05,4.860005e-05,1.091417e-05,0.00012804372,0.00010654816,0.00010311896,5.251478e-05,0.0002283421,0.0002410319,0,0.0001564445,3.50117e-05,2.095577e-05,0,2.899142e-05,7.669513e-05,1.711601e-05,8.92143e-05,0.00012889798,0.0001120156,5.41048e-05,0.0002219439,0.00016033915,0.00016326903,0.0001622755,0.000121122,5.936958e-05,0.00015871669,0.0001274716,0.00013938483,0.00019415147
"FERMENTATION-PWY: mixed acid fermentation",0.00025649767,0.00055978453,0.0003728845896,0.000399105838,0.000533875956,0.00040104501,0.00012370442,5.42504e-05,0,1.97082e-05,8.7918e-05,1.500142e-05,0.000397607813,0.0005916545,0.00033325704,2.41708e-05,4.74093e-05,9.63126e-06,1.490597e-05,8.71974e-05,0.00015027592,0.00017987804,7.225672e-05,4.2539297e-05,5.947137e-05,0,0.00015679072,5.84838e-05,1.49703e-05,7.09298e-05,4.89704e-05,3.743962e-05,8.27742e-05,7.684547e-05,5.56044e-05,2.89684e-05,0.00018839546,0.000302168,3.097738e-05,0.0001397504,2.15096e-05,2.475569e-05,4.09419e-05,2.678757e-05,3.165007e-05,0,2.86303e-05,4.552745e-05,9.93618e-05,6.63057e-05,0.0001267703,2.60396e-05,6.44861e-05,6.57453e-05,3.99063e-05,0,3.61837e-05,3.34613e-05,6.07672e-05,9.41544e-05
"FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage",0.0001019205,0.0001277332,0.000126106528,0.000238654,9.0707162e-05,8.417935e-05,1.654504e-05,0,0,0,2.02308e-05,0,8.02575e-05,0.0001231727,0,1.33474e-05,6.59621e-06,0,0,0,3.096971e-05,5.215685e-05,6.3632e-06,1.71942e-05,1.1864e-05,0,3.339387e-05,0,0,2.9974e-05,0,0,2.94606e-05,0,1.71057e-05,0,0,6.14403e-05,0,2.70194e-05,0,0,0,0,0,0,1.85033e-05,3.21973e-05,4.7502e-05,1.45664e-05,5.91991e-05,0,6.194803e-05,4.605325e-05,1.2192e-05,0,2.070242e-05,1.9718e-05,4.05079e-05,4.81645e-05
"FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation",0.000172834,0.00034355377,0.0002400029086,0.00022000081,0.00027984596,0.000188717674,8.17351e-05,2.19881e-05,0,1.18441e-05,5.70959e-05,2.55398e-05,0.00021113905,0.00034288515,9.89288e-05,1.02698e-05,0,0,0,7.84953e-06,4.43023e-05,7.616086e-05,4.258806e-05,9.44982e-06,2.505229e-05,0,8.469962e-05,0,0,2.039588e-05,4.499578e-05,0,4.091684e-05,4.34604e-05,6.30954e-05,2.99205e-05,7.62709e-05,0.000150642838,0,5.04291e-05,0,6.01964e-05,0,2.11706e-05,1.38355e-05,0,4.39609e-05,5.160242e-05,0.0001113678,2.759821e-05,0.00013372774,2.166319e-05,7.749754e-05,7.739345e-05,7.20474e-06,0,5.371996e-05,4.53509e-05,8.026068e-05,7.451542e-05
"FUCCAT-PWY: fucose degradation",0.000256713,0.000285939093,0.0002624922718,0.000259357541,0.000285477217,0.000167991488,7.0179e-05,3.709659e-05,0,1.227523e-05,5.238322e-05,4.33206e-05,0.000175969253,0.000302202409,6.614246e-05,5.166e-06,0,0,0,1.407258e-05,2.863258e-05,6.595135e-05,2.305718e-05,5.00152e-06,3.0606051e-05,0,7.7115613e-05,0,0,1.915395e-05,2.543895e-05,0,3.206778e-05,3.32121e-05,5.187742e-05,2.2074416e-05,0.00011184099,0.00013895811,0,4.407722e-05,0,3.919801e-05,0,1.503198e-05,1.030582e-05,9.11213e-05,2.540338e-05,3.776233e-05,9.113772e-05,1.890497e-05,0.00013098997,1.751551e-05,5.672832e-05,5.765338e-05,6.35471e-06,9.661478e-05,3.917659e-05,2.73747e-05,5.996333e-05,5.418275e-05
"GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation",9.49905e-05,0.00028974629,0.00017719717,0.00016876124,5.389428e-05,0.0001301879,0.0001042654,1.49666e-05,8.99212e-06,4.35259e-05,4.824086e-05,6.94345e-05,0.00010356542,0.000311567784,4.99674e-05,2.51821e-05,2.04923e-05,2.08239e-05,0.00011259,5.067522e-05,4.84364e-05,6.9489785e-05,7.197615e-05,4.70103e-05,2.674985e-05,0,5.676836e-05,3.87064e-05,1.47878e-05,5.819687e-05,3.026166e-05,4.057698e-05,5.67713e-05,7.64797e-05,6.148148e-05,1.10022e-05,1.407679e-05,8.289067e-05,3.66531e-05,6.59112e-05,2.323105e-05,6.06444e-05,1.15472e-05,8.50089e-06,1.952907e-05,0,5.845698e-05,7.045189e-05,6.069555e-05,0,9.639072e-05,4.21339e-05,7.646693e-05,5.831095e-05,2.39336e-05,4.32491e-06,4.688592e-05,5.165055e-05,6.387889e-05,7.559418e-05
"GALACTARDEG-PWY: D-galactarate degradation I",0.00014044873,0.00053953154,0.0002887460032,0.000401249896,0.000271003901,0.000313202301,7.610068e-05,2.689333e-05,5.61622e-06,1.99894e-06,2.855856e-05,0,0.0003139681,0.00062738751,0.00015066737,3.76688e-06,9.79218e-06,0,0,1.257543e-05,4.079963e-05,0.000107407919,0,3.3332681e-05,7.894251e-06,0,7.832434e-05,1.437062e-05,0,6.030481e-05,9.66087e-06,0,1.815033e-05,2.613971e-05,2.079846e-05,1.39249e-05,7.7861798e-05,0.00021845327,9.62876e-06,7.191032e-05,0,8.51054e-06,0,9.67293e-06,3.54662e-06,0,4.091177e-05,4.563215e-05,5.98494e-05,6.73207e-06,0.0001075408,1.129541e-05,6.614029e-05,5.825682e-05,1.713583e-05,7.0117e-06,2.386999e-05,3.151426e-05,6.494161e-05,9.135168e-05
"GALACTUROCAT-PWY: D-galacturonate degradation I",7.1621397e-05,0.00030062753,0.000169256561,0.00015130632,7.4163397e-05,0.000171781695,9.345241e-05,1.09229e-05,5.51145e-06,4.970599e-05,4.799269e-05,6.68924e-05,0.00014836419,0.0003082141,0.0001041281,1.962e-05,4.140101e-05,2.804132e-05,0.000113004,6.603529e-05,5.3795391e-05,6.7483571e-05,7.24566e-05,5.650756e-05,2.762989e-05,1.643577e-05,4.69151e-05,5.0247e-05,3.592299e-05,6.176074e-05,3.332304e-05,9.143914e-05,5.769276e-05,7.580021e-05,4.671126e-05,2.580357e-05,5.343065e-05,0.00011658596,8.386383e-05,5.778366e-05,2.699068e-05,5.63021e-05,2.99492e-05,7.14949e-06,1.811032e-05,0,4.49442e-05,5.793321e-05,4.498597e-05,1.33108e-05,7.733781e-05,4.306859e-05,5.955904e-05,4.602206e-05,1.815065e-05,2.90164e-06,3.494605e-05,4.086894e-05,4.954628e-05,5.837763e-05
"GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation",0.00019524851,0.000559148619,0.0003148979373,0.000304748532,0.000196213623,0.000285278162,0.000127718,5.297222e-05,6.61236e-05,9.712453e-05,6.346858e-05,5.923463e-05,0.00020308337,0.00056431217,0.00022837447,2.147106e-05,3.798576e-05,3.771124e-05,0.00015295657,4.381685e-05,4.560656e-05,0.000104114466,8.775911e-05,4.287605e-05,3.526567e-05,1.05205e-05,4.362491e-05,5.501976e-05,0,7.247407e-05,9.62391e-05,8.68699e-05,6.746163e-05,7.182536e-05,5.278254e-05,9.29032e-06,4.39997e-05,0.00014025651,4.769544e-05,0.00010548831,5.937211e-05,3.305013e-05,0,5.95342e-05,1.181273e-05,0,7.346246e-05,8.622498e-05,8.62766e-05,7.98853e-05,9.697485e-05,6.212226e-05,0.000110826389,8.059295e-05,7.67654e-05,0,6.41624e-05,3.385659e-05,9.07004e-05,8.49725e-05
"GLUCARDEG-PWY: D-glucarate degradation I",0.00011891905,0.0003738916,0.0002089717708,0.000293831332,0.000241776533,0.000194909666,5.591157e-05,1.718253e-05,0,0,1.086052e-05,0,0.000303608146,0.00044437455,0.00012691637,1.5538e-06,8.6532e-06,0,0,0,2.798494e-05,6.507491e-05,0,2.0243231e-05,7.120601e-06,0,5.789878e-05,0,0,2.682461e-05,3.8982e-06,0,1.408195e-05,1.379596e-05,1.7235715e-05,7.64213e-06,7.2677737e-05,0.000159512638,0,5.876933e-05,0,5.49385e-06,0,4.82038e-06,2.34323e-06,0,1.829313e-06,3.042333e-05,4.162356e-05,5.40384e-06,5.76912e-05,9.67314e-06,2.925191e-05,4.68314e-05,1.409868e-05,3.62417e-06,1.259682e-05,2.934722e-05,3.366805e-05,4.517775e-05
"GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation",0.00014044873,0.00053953154,0.0002887460032,0.000401249896,0.000271003901,0.000313202301,7.610068e-05,2.689333e-05,5.61622e-06,1.99894e-06,2.855856e-05,0,0.0003139681,0.00062738751,0.00015066737,3.76688e-06,9.79218e-06,0,0,1.257543e-05,4.079963e-05,0.000107407919,0,3.3332681e-05,7.894251e-06,0,7.832434e-05,1.437062e-05,0,6.030481e-05,9.66087e-06,0,1.815033e-05,2.613971e-05,2.079846e-05,1.39249e-05,7.7861798e-05,0.00021845327,9.62876e-06,7.191032e-05,0,8.51054e-06,0,9.67293e-06,3.54662e-06,0,4.091177e-05,4.563215e-05,5.98494e-05,6.73207e-06,0.0001075408,1.129541e-05,6.614029e-05,5.825682e-05,1.713583e-05,7.0117e-06,2.386999e-05,3.151426e-05,6.494161e-05,9.135168e-05
"GLUCONEO-PWY: gluconeogenesis I",0.00037136662,0.0004216537,0.000350780862,0.000354378119,0.00038564646,0.000454794338,0.00019611161,0.000218991,0.00011736124,0.00019920247,0.0002016241,0.00021791692,0.000417407027,0.000432251205,0.00036165847,0.0002493802,0.0001437075,0.0002361097,0.0002161148,0.0002528144,0.00036112983,0.000298685559,0.000179364961,0.00014619215,0.000458357,0.0001381871,0.00032669802,0.0002250728,0.0002512714,0.0003013405,0.0001634042,9.38239e-05,0.0001531923,0.0002599903,0.0002173718,0.0002135715,0.000282764,0.0003413926,7.380233e-05,0.00016320013,0.0002747093,7.009017e-05,0.0003373219,0.00010498068,0.0001730714,0.0002453771,0.0002867519,0.00025271147,0.00028578298,0.000342834,0.0003153841,0.0001430174,0.00028615814,0.00024670906,0.0002413183,0.0002426848,0.0002079847,0.0002094302,0.00026613718,0.0003049708
"GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation",0.0002015975,0.000524221557,0.000265694106,0.000261209542,0.000384573391,0.000222605564,9.468732e-05,2.584046e-05,4.3819e-05,0,3.263706e-05,0,0.000244566855,0.000537054608,0.00022906708,1.968494e-05,1.613694e-05,4.61867e-06,1.19959e-05,1.60938e-05,4.259168e-05,0.00011246515,7.719593e-06,3.4413556e-05,2.7834015e-05,0,9.08506e-05,2.734056e-05,0,7.837234e-05,7.96426e-06,0,6.917082e-05,1.980359e-05,3.52014e-05,5.310794e-05,0.00017480569,0.00017210832,5.97137e-06,7.95354e-05,1.93044e-05,2.625915e-05,0,3.731023e-05,1.353869e-05,0,1.77152e-05,7.884173e-05,8.349043e-05,3.79499e-05,0.00010772692,1.746425e-05,8.54324e-05,7.937309e-05,3.421289e-05,4.33021e-06,2.791842e-05,2.616639e-05,6.446003e-05,6.464962e-05
"GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronide and D-glucuronate degradation",7.630416e-05,0.000236111469,0.000148337071,0.00015023183,4.304412e-05,0.000112172492,9.629e-05,2.111722e-05,1.46319e-05,0.00012103506,4.22549e-05,0.0001166308,8.907614e-05,0.000254239663,5.19142e-05,3.29479e-05,3.379107e-05,2.579907e-05,0.00013861088,5.913001e-05,4.68545e-05,7.156258e-05,6.750482e-05,4.915445e-05,3.591193e-05,0,4.758586e-05,7.65358e-05,1.30303e-05,6.424328e-05,4.734492e-05,8.361593e-05,5.21126e-05,7.70033e-05,6.694389e-05,8.48164e-06,9.93835e-06,7.098719e-05,6.96617e-05,5.241501e-05,5.498581e-05,8.819964e-05,8.69794e-06,8.11375e-06,1.825113e-05,0,6.490583e-05,7.126611e-05,5.365756e-05,0,8.818833e-05,3.655127e-05,7.819715e-05,5.235673e-05,2.893974e-05,8.87211e-06,4.94742e-05,6.391246e-05,7.278202e-05,7.09268e-05
"GLUDEG-I-PWY: GABA shunt",5.30768e-05,1.648429e-05,7.788103e-05,2.999289e-05,7.7335249e-05,5.215454e-05,7.40297e-05,1.86193e-05,1.09411e-05,8.28741e-06,1.95801e-05,0,4.64497e-05,1.0516631e-05,3.651793e-05,0,8.29589e-06,7.47046e-06,8.72835e-05,5.45916e-06,9.31176e-06,2.91408e-05,0.0001290411,1.82634e-05,8.60761e-06,0,1.45052e-05,2.7077e-05,0,1.28771e-05,1.51962e-05,0,4.1814e-05,6.37978e-05,1.84146e-05,0,3.732848e-05,3.666475e-05,6.5962e-06,3.12246e-05,2.45433e-05,3.32746e-05,3.11507e-06,3.16962e-05,5.012634e-06,1.87234e-05,2.96386e-05,2.49594e-05,6.3026e-05,2.188676e-05,6.5932e-06,6.73361e-06,4.63314e-05,5.09647e-05,1.62423e-05,1.92566e-05,1.96993e-05,1.6222e-05,3.98581e-05,2.71523e-05
"GLUTORN-PWY: L-ornithine biosynthesis",0.0002212716,0.000630811566,0.000442969645,0.000463879918,0.000497386752,0.000514421777,0.00019074035,0.00018008269,0.00028986237,0.00053417275,0.00027831473,0.00031434247,0.000449427146,0.000617643844,0.00033892671,0.00019129701,0.0002593672,0.000216604011,0.00026076898,0.00032163484,0.000320617218,0.000353080224,0.000382589327,0.000225495869,0.000172077356,4.728512e-05,0.00020683713,0.00037116348,0.00010667808,0.00038951271,0.00037317994,0.0002554994,0.00024032142,0.00041388913,0.00080187023,0.00045305554,0.000424102476,0.000341388181,0.0002555704,0.0001738101,0.00033231974,0.000169306675,0.00042480773,0.00024499279,0.00023333935,0.0004401865,0.0002083863,0.00012274054,0.0001668906,0.0001449927,0.00031321871,8.533439e-05,0.00021708101,0.00012865317,0.000128213811,0.00045713485,0.00011274254,0.00010541486,0.00020010791,0.000214138061
"GLYCOCAT-PWY: glycogen degradation I (bacterial)",0.0002141642,0.000630558753,0.000362376857,0.000376828516,0.00046625955,0.00032944742,0.0001260456,8.76583e-06,8.02563e-05,0,6.15417e-05,0,0.000349387372,0.00065174118,0.0003367065,0,2.938426e-05,1.1064545e-05,2.223922e-05,2.011122e-05,7.09052e-05,0.00015893984,1.03235e-05,4.1230894e-05,3.967045e-05,0,8.087196e-05,4.365262e-05,0,6.16084e-05,1.03852e-05,0,0.00010943122,4.198608e-05,6.25044e-05,0,0.0002634863,0.00022964041,0,0.0001014143,4.561324e-05,4.376488e-05,8.48065e-05,3.4145e-05,2.63934e-05,0,0,1.584063e-05,7.07851e-05,1.303469e-05,0.0001067966,2.63853e-05,5.644549e-05,6.115636e-05,1.786763e-05,8.60313e-06,2.640681e-05,2.46296e-05,3.913121e-05,0.000100022
"GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)",0.0002765913,0.000493027268,0.0003800512842,0.000492305847,0.000530204969,0.000419000865,0.000132714572,2.64741e-05,0.000144496,0.000255156218,0.00029178689,0.00013385272,0.000413289945,0.000494701409,0.00060172233,0.000106362,9.263882e-05,0.00026214766,0.00040285833,0.000220458079,0.0003249033,0.000213468367,0.000515486149,0.00013494102,0.000117578,0,0.00012502023,0.00034893895,0.00011909665,0.00020518419,0.0002632764,0.00023750591,0.00016895692,0.000271235388,0.00023942003,0.00012591356,0.00128569971,0.00028490786,0.00020402329,0.00012758352,0.00025546651,0.00019506212,0.00021582469,0.00011930291,0.00031880083,0.0001688625,5.58742e-05,0.0001494413,0.00015494,4.7427082e-05,0.0002260529,7.81534e-05,0.0001272392,0.0001238641,9.399465e-05,0.0001664769,0.0001102447,9.800172e-05,0.0001437449,0.000208798908
"GLYCOL-GLYOXDEG-PWY: superpathway of glycol metabolism and degradation",4.384959e-05,4.598797e-05,3.7527052e-05,5.9216572e-05,2.868223e-05,7.676726e-05,1.469887e-06,3.03946e-06,0,0,0,0,2.515968e-05,4.981663e-05,1.516521e-05,0,0,0,0,0,3.21759e-06,2.2419729e-05,0,0,4.86276e-06,0,2.710493e-05,0,0,1.150918e-05,4.35492e-06,0,2.71659e-06,0,3.34283e-06,0,5.14747e-06,2.092809e-05,0,8.3265e-06,0,0,0,0,0,0,0,2.1668e-06,3.16863e-06,0,3.644406e-05,9.73487e-07,8.19048e-06,1.296066e-05,1.441183e-06,0,2.13852e-06,5.04845e-06,2.078e-06,1.460767e-05
"GLYCOLYSIS-E-D: superpathway of glycolysis and Entner-Doudoroff",0.0002268478,0.000431416894,0.000299015585,0.00032025915,0.000240743624,0.000272929464,0.0001578784,5.09429e-05,0,5.95777e-05,8.29597e-05,0.000110429,0.0002389206,0.000467615,0.0002005264,2.0101e-05,3.80451e-05,2.99091e-05,0.000154152,1.953027e-05,7.333728e-05,0.00011498007,0.0001177251,7.16142e-05,3.55586e-05,0,7.54394e-05,0.000107974,0,9.2429e-05,5.14408e-05,2.17039e-05,9.725208e-05,0.000151533,8.37449e-05,1.78224e-05,0.0001470037,0.0001777658,3.982352e-05,9.23707e-05,8.60359e-05,4.53118e-05,8.87953e-06,2.920024e-05,2.823625e-05,2.61434e-05,9.64754e-05,0.0001076703,0.0001284452,8.275324e-05,0.00016148706,8.75179e-05,0.0001195565,8.149266e-05,9.18638e-05,5.11933e-05,8.512519e-05,0.0001026071,0.0001154521,0.0001152419
"GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass",0.0003036035,0.000524045932,0.000354530069,0.000354584469,0.00039170724,0.000343457559,0.00011691649,5.546618e-05,0,0,7.06857e-05,0,0.0003468489,0.000552247,0.000247292,2.33491e-05,1.01352e-05,0,0,0,0.0001174639,0.0001460717,2.518677e-05,4.503057e-05,6.81717e-05,0,0.0001359687,0,0,6.75506e-05,2.64997e-05,0,8.94035e-05,1.55142e-05,6.779256e-05,3.0335e-05,0.00014707333,0.00026562939,1.945419e-05,0.0001196838,0,0,0,2.74389e-05,3.23021e-05,0,5.38644e-05,4.45895e-05,0.00011235045,0,0.0002033718,3.552108e-05,9.55178e-05,0.0001070703,4.06971e-05,0,3.94865e-05,4.08903e-05,0.0001033638,0.0001271887
"GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)",0.00041165925,0.00049598882,0.000403791344,0.000417717091,0.000475382804,0.000555053418,0.00026541681,0.000336339,0.0002845108,0.00032315196,0.00034813792,0.00026189375,0.000461571538,0.00054483102,0.00052022112,0.000151078,0.0001814024,0.0002639001,0.00032164415,0.000248859,0.000355090523,0.000350002872,0.000344660295,0.000195664931,0.000425669,0.0001254874,0.0002982138,0.0003068905,0.0003281806,0.0003829982,0.00021435378,0.00035391,0.00026930677,0.0004476226,0.0003272469,0.000241379,0.0007045447,0.0004043453,0.000397527,0.00020124535,0.0003450355,0.0002754414,0.000363428,9.98525e-05,0.0002846915,0.000309074,0.00028366367,0.00023757987,0.00032234625,0.000329377,0.0004458432,0.00016174516,0.00028075968,0.00025276003,0.00021727872,0.000288227,0.00019821663,0.00020531129,0.00024554338,0.000346529273
"GLYOXYLATE-BYPASS: glyoxylate cycle",0.00020784114,0.000502165735,0.0002677499244,0.000269417098,0.000301469166,0.000276292546,5.904777e-05,2.96284e-05,0,0,3.569306e-05,0,0.000264982839,0.000457751017,0.00014668496,1.492588e-05,1.549786e-05,0,5.13908e-06,0,6.19774e-05,8.2476061e-05,8.92214e-06,2.5226534e-05,3.0592555e-05,0,7.7514276e-05,0,0,3.125746e-05,1.888192e-05,5.19537e-06,5.146584e-05,1.319369e-05,5.15965e-05,8.556284e-06,9.669549e-05,0.00016602613,1.10675e-05,7.57342e-05,0,0,1.573309e-05,1.435946e-05,9.75522e-06,0,2.71609e-05,2.39544e-05,6.107371e-05,0,0.00010814085,2.102186e-05,4.788325e-05,7.208821e-05,1.463267e-05,5.42413e-06,1.676865e-05,2.725605e-05,5.096414e-05,5.76985e-05
"GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol",0,2.40763e-06,3.0867146e-05,6.3739018e-05,0.000372539387,0.00010733363,1.0951e-05,0,0,0,1.20863e-05,0,0.000201374765,6.13818e-06,8.9786883e-05,0,9.59696e-06,2.10757e-06,0,1.189645e-05,2.233905e-05,1.103464e-05,0,2.3684793e-05,1.8528321e-05,0,5.201028e-05,0,0,7.05148e-06,0,4.48142e-06,0,9.06713e-06,3.91181e-06,9.85761e-06,0.00014211024,0.000173126339,0,0,0,0,0,1.077287e-05,5.16139e-06,0,0,8.28305e-06,3.77805e-06,0,0,7.47472e-06,4.15395e-06,0,0,0,1.110386e-05,1.115261e-05,3.47356e-06,0
"HCAMHPDEG-PWY: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-oxopent-4-enoate",8.92845e-05,0.00024062,0.0001169802462,0.000141731199,0.000144833991,8.2619959e-05,3.139553e-05,3.70871e-05,0,0,5.14249e-06,0,0.000115650496,0.000266604,3.020022e-05,0,0,0,0,0,1.143707e-05,6.730026e-05,0,3.82694e-06,3.43884e-06,0,4.147814e-05,0,0,1.509878e-05,3.13026e-06,0,2.62647e-05,0,3.99373e-05,0,2.317167e-05,8.2236799e-05,0,4.462024e-05,0,0,0,0,4.89854e-06,0,3.79862e-06,8.91058e-06,2.810519e-05,0,4.1755807e-05,3.24564e-06,3.438057e-05,3.01385e-05,2.87324e-06,0,8.97307e-06,1.114382e-05,2.678662e-05,3.490301e-05
"HEME-BIOSYNTHESIS-II: heme biosynthesis I (aerobic)",0.00015487582,0.000339094594,0.0002202324752,0.000283805059,0.000257060611,0.000228368847,8.488288e-05,2.381453e-05,7.51258e-06,0,1.962445e-05,0,0.000175205562,0.000342874299,0.000191757816,9.80312e-06,5.56486e-06,0,0,5.00321e-06,4.263368e-05,6.9671787e-05,1.781844e-05,3.2809275e-05,2.0276521e-05,0,6.370038e-05,7.42482e-06,5.50756e-06,3.043489e-05,6.399973e-06,4.34359e-06,2.225884e-05,4.92825e-06,8.70696e-06,1.420865e-05,5.26584e-05,0.000126198662,2.23814e-06,6.21091e-05,0,4.07904e-06,0,1.255823e-05,8.02274e-06,0,3.2705e-05,2.543085e-05,5.898992e-05,1.1777e-05,7.85027e-05,2.4938693e-05,5.4354234e-05,6.184522e-05,1.6836502e-05,0,3.173846e-05,2.329024e-05,5.951665e-05,5.167813e-05
"HEMESYN2-PWY: heme biosynthesis II (anaerobic)",0.00012913852,0.0002997156,0.0001547418666,0.000174637908,0.000214740342,0.000138375001,5.5797362e-05,1.521899e-05,0,0,3.088577e-05,6.88557e-06,0.000159539707,0.0003060687,7.039539e-05,9.43004e-06,6.03342e-06,0,0,8.95814e-06,3.518019e-05,4.442267e-05,1.681022e-05,3.008992e-05,1.9712411e-05,0,4.140298e-05,0,5.26765e-06,3.222845e-05,7.08694e-06,1.3206e-05,2.287363e-05,9.51539e-06,2.526105e-05,7.19343e-06,6.29346e-05,0.00013163105,1.63313e-05,3.88173e-05,0,6.18331e-06,6.54276e-06,1.3748709e-05,3.34243e-06,0,1.035237e-05,1.574563e-05,5.024816e-05,1.19314e-05,6.182188e-05,1.133761e-05,4.050769e-05,3.55667e-05,7.80858e-06,0,2.269166e-05,1.639706e-05,2.570926e-05,4.13555e-05
